parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0
257,0.7831968516836931,7.73781493678689,5.789473684631579,6.924388089990468,3.572086068513051,7.735126517008235,8.76626226364865,5.8554545188741915,0.9867125368211418,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.8777637453337634,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
258,0.7694383878033948,19.964452472282574,5.789473684631579,4.26853035168295,3.70081623147835,6.793172424979816,8.3305950627469,7.632940444400684,0.9787125145085156,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.044686295283169,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
259,0.8317319744329567,15.75984893552959,5.789473684631579,7.700547813667824,7.2906374584798845,8.659027184028165,0.6118233767413047,5.48581193712047,0.9803603376611135,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.917280565731008,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
260,0.21984946716279036,18.624106394592673,5.789473684631579,8.305434351956428,6.648799071889215,5.1648230483002715,8.45378808459828,3.4091913962808276,0.9657813127036207,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.7614632959160708,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
261,0.17341131635515808,15.789578211959451,6.3157894740526315,2.484037543932926,1.085972500459418,8.413664200501826,2.4495661219681817,9.94941314217209,0.9634349700529128,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.2902681260529554,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
262,0.45431193882532506,18.120772535679862,6.3157894740526315,7.591408791727033,2.3573677505558557,5.16072929419541,3.8224180514582553,2.2652793403999034,0.9755420085042715,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.6809162962506675,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
263,0.5388197567797128,13.830277117434889,6.3157894740526315,2.280290665411295,6.038691169047116,1.9710686112401077,6.323103285762299,1.5951862683542632,0.9691404945449903,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.195351312963566,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
264,0.3711286548082295,1.0708283146377653,6.3157894740526315,0.23853485570114977,5.840783419969112,3.375345683387776,0.9028729619242218,9.485239086258478,0.9589425030048004,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.08451776211670765,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
265,0.23375913172722676,4.6451401095837355,6.3157894740526315,5.683103530168089,5.451171894546996,1.8454111748147686,0.9885827065143674,9.209371919357118,0.9976111301220953,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.9224693725452708,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
266,0.5497956737727226,14.064942865632474,6.842105263473684,7.122065306463294,5.106779532996384,9.66913427928046,9.952638098043469,1.1674564363885551,0.98067921892507,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.678517358176211,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
267,0.3160109690802883,13.834404329303652,6.842105263473684,1.4535598279141515,2.880989071693642,1.7452672178729858,0.909810139309663,4.406959142629567,0.9929894071421586,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7983309034607868,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
268,0.4871667064786941,17.77665507607162,6.842105263473684,2.965054771169435,1.417393771392806,2.4908938149980124,1.4739554663332897,8.68667451445108,0.9894932606839575,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.974060122627365,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
269,0.2581308975031217,18.464208834571764,6.842105263473684,4.507854322986412,2.0822349012365224,4.904606992422709,7.166817114040452,6.454763319697852,0.9755760620930232,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5327548303781904,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
270,0.03778860632485363,4.144941716920584,6.842105263473684,3.33967926280121,4.524113701738388,0.4924848266140201,2.5631608472191956,8.364060223266163,0.9766209327499382,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.7463801682639986,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
271,0.18979621813585695,7.890045914100483,7.368421052894737,4.906005512966741,8.404232163607464,4.914954621853309,5.931559768912239,8.100414998088,0.9561090314760804,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5869840616858033,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
272,0.8805345422893303,15.719042477430776,7.368421052894737,6.46966814564454,8.604364663036405,1.048931457066083,0.5761003457120466,0.6852310742253118,0.9710222045425325,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5508421497058165,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
273,0.4267218282032083,1.9528417147230357,7.368421052894737,9.802959738318954,3.0099548802250533,2.720238888432885,7.108523375643855,8.972318708068082,0.9546072290278971,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.3367692451005999,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
274,0.5619115430898397,5.956772146746516,7.368421052894737,3.294992170501449,7.316940923024054,6.744627033220178,8.003189854989206,9.527874824172532,0.9745383272878826,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.934461877861592,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
275,0.48084791826489665,18.51982016558759,7.368421052894737,5.878380239422019,9.67492125698822,3.2006916852947978,0.8365077162011736,5.4262330434202255,0.9952668002340943,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.27022364527519027,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
276,0.39590484042318763,9.740402333438396,7.8947368423157895,4.540220506569594,8.96703141984615,9.757575730351759,2.7172915179114554,4.183947891578538,0.9917137674521654,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.7815180186153565,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
277,0.08425357875670532,19.589212466031313,7.8947368423157895,2.080806624936235,3.1508905982928512,8.686716635842819,4.298657517053352,5.618805611012902,0.964307431038469,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.2458371529879053,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
278,0.2148215800344843,16.806771762203425,7.8947368423157895,9.109811964533835,8.504645330980944,6.726078670799299,7.742228938958073,6.900575876080243,0.9869336780160666,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.703559418035354,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
279,0.5588316593663851,11.170892905443907,7.8947368423157895,7.087512906000694,6.926418082164623,4.211534325146611,3.131824113184088,6.3375817499060645,0.9577416483196429,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.471677384812107,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
280,0.15360484070898864,7.3287586632650346,7.8947368423157895,7.931653005277819,1.5373475671826586,2.38895771169777,0.34660134095375034,7.935480587390881,0.9665032645803876,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.1101229939007617,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
281,0.47636866627489094,3.5964882387779653,8.421052631736842,6.473743021840815,7.610617319826557,4.087322110435803,5.451113319013671,1.8258716267325825,0.9793615994160063,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7811144398581225,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
282,0.12029259320887405,4.598255180055276,8.421052631736842,1.9884152974563067,0.34369790324646754,3.782777093041287,4.129392430773333,3.9461256499868163,0.9973478994099423,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5413835970288893,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
283,0.377730036556323,9.335341474041343,8.421052631736842,8.473777810729926,8.666755396540422,3.677241977470835,5.184837903843284,6.171214613515057,0.9803595884586684,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.078957411146295,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
284,0.11503726733123425,11.786052662180737,8.421052631736842,0.9754516775431143,7.007010341921235,1.408949914316141,2.007332668507664,4.882824689195913,0.9763770476100034,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.4661254996982345,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
285,0.8625329700075471,17.60617489553988,8.421052631736842,3.8680164335839606,8.735621089707838,1.579846440259467,9.493409860929841,8.350337005850982,0.9969121140078642,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0720849755159705,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
286,0.4106652043554319,18.873224418144673,8.947368421157895,1.0795740908550318,7.006614972205285,2.2287448456831576,3.1761952263607647,1.5428618094027773,0.9836919833440334,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.8903956431786395,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
287,0.6920593358171059,5.905059110140428,8.947368421157895,1.3588344477376324,4.609382695591835,1.7855867099780738,5.660669729547512,3.3428520948763993,0.9964590927702375,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.06169004231737366,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
288,0.5148055243396537,8.163637490943074,8.947368421157895,7.814613413284211,6.575439374770698,5.766611283602711,8.651376690384753,3.154904850046138,0.9840736652724444,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.394927471698667,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
289,0.04245872821800524,11.303707314189523,8.947368421157895,8.972638191292353,8.409337501666318,7.647285689835083,3.5628763662569045,5.20503249067334,0.9624064255040139,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7443124448544364,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
290,0.18095074505030595,12.216374923940748,8.947368421157895,5.919333682803584,1.581203286446595,3.646793929563994,1.7624497328740547,0.10795331426165106,0.9501940137823112,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.858500604778889,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
291,0.8363041975606887,6.534655446652323,9.473684210578947,9.925630725927638,5.575729397102308,1.585009415544153,9.648803223425253,8.011278100510628,0.9527128115412778,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9971248190527464,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
292,0.18430392095676626,15.370051089208573,9.473684210578947,3.806745513030324,9.623309061900198,4.791267361081469,3.042101350843067,2.7843150783095307,0.9674132852116599,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0163593847355623,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
293,0.08475276555623155,11.503062481293455,9.473684210578947,6.671494860534924,2.844139037903729,8.924802753716193,6.342735581931374,2.1083528812484436,0.98235528182704,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.6529990545786091,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
294,0.6813569897053794,9.128636148525402,9.473684210578947,3.5270861216774434,5.831191495943463,0.5723635233121782,4.384103492463941,8.211564470727026,0.9610153612098656,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5848416414148203,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
295,0.00123327735269082,2.7591032234486192,9.473684210578947,0.6824321518656483,2.5051818423017393,8.533210554306857,5.81277277828157,0.18316429439380272,0.9550523957703262,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9272353811938077,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
296,0.9639461872979299,3.094307792605832,10,8.014850053203435,8.261712342674516,3.127686512412419,3.9866531623021495,5.552083929514132,0.9747213413007557,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.21844493613377,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
297,0.36067562537704895,2.0958069474436343,10,1.6294766342256015,6.53228909510406,3.346049455659895,5.1147146108788935,3.271742680317202,0.9690740384743549,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5880006896170986,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
298,0.5949343478766823,1.6899006944149733,10,5.589820107420477,4.430262328216849,5.522758583985959,6.997394149957599,7.631859572375451,0.9582923865644261,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.063645692696636,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
299,0.7815410954371883,14.807020385982469,10,7.660672590370461,9.316923301735283,4.550167078231621,7.017086614221602,5.471423597062241,0.9545919814729131,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.35766269582132,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
300,0.7753916607813106,4.017043550265953,10,8.302071604581842,3.055790258334604,5.56967724624621,8.561312304953558,6.430517067558384,0.9918548326939345,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.6634783279167156,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
301,0.9793576579276896,17.262844802811742,8.600590939307828,9.529190417426221,6.093279917649442,2.1824482510233327,9.493645359812648,9.952291178056154,0.95,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.9302769232627173,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
302,0.8353547651952736,3.58760148845613,0.4118409226923443,8.398372251700586,9.702416707325682,1.53988564471565,9.139505873985957,2.4695904607033095,0.95,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.8568544379805528,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
303,0.25343081705852005,15.699419950833544,7.644681143809948,8.816427597894412,6.066382297242404,7.7933173442603465,5.253232743600086,0.9172086193927166,0.95,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.367943846415708,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
304,0.8019301228940107,13.9434918705374,5.012836906160687,2.2032852129425535,6.087530621253046,8.38403519026331,6.123475884475036,9.907930458439408,0.95,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.481965998225607,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
305,0.5043016428337624,5.32618738245219,3.62876417877535,1.4260715650586584,7.33700927839236,8.582823372122057,1.3883738298198827,2.7181642602960405,0.95,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.808371692235723,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
306,0.23777295223842437,9.239446009742096,5.913896514511427,1.3443068330449965,3.474987457227537,7.471237276002321,5.540346212665412,6.400868343549272,0.9526315789473684,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7080069793918637,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
307,0.3996617278979003,3.8869548505172133,0.6480416199231137,3.661474071611272,1.8103192801395063,4.769591873569052,5.31950180698425,1.3997354157487363,0.9526315789473684,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.897733558921107,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
308,0.764872268330925,19.533575291279703,5.5015468019833955,8.548681244864905,3.1472871878517834,0.4099988108777614,6.78026657816555,0.8639556225212061,0.9526315789473684,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7509552912765436,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
309,0.718189023459258,4.234842142323032,0.3392700371679971,7.405211751143088,7.235506451965156,8.747424448499917,7.451288723641695,0.04334881768476896,0.9526315789473684,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.6659222599458796,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
310,0.3633524452670953,4.185437488369644,4.708237266697175,4.544859091365469,4.490381277251608,1.798801995702644,6.874610265098127,6.421517497286421,0.9526315789473684,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.520369100014679,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
311,0.04592624469128349,10.878712573554367,1.0274769770572123,6.38175669162395,7.340506732264124,5.944996814183335,5.148287623208899,3.945018486725305,0.9552631578947368,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0327117409109778,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
312,0.48950698061974446,2.6540954711381346,0.5086267818874944,9.19764687548033,6.688056937750073,5.3839815482456626,5.851912927297314,3.654223427345392,0.9552631578947368,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.959032887135444,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
313,0.8344592538452523,7.839298805920407,3.9385237760384064,8.470284110088135,7.121853311833962,5.60192660705395,0.12908349378023445,9.780752111713907,0.9552631578947368,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.8224206801668106,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
314,0.817277833085474,9.300529081607237,4.332615309961635,8.454296346908405,2.3353775016246203,8.04738789350694,9.827297378814354,4.334025981936957,0.9552631578947368,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.215185923094659,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
315,0.5134633090106286,3.58467591740191,5.8936347746671345,3.6957971827843306,7.747744133455524,2.9138726864576965,3.7350460893220214,1.510074064984544,0.9552631578947368,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.41616537992412,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
316,0.26081374887093156,3.6243864896241575,9.662243858944873,6.31658890321432,6.147789599293496,3.2424741198547036,2.35626008670846,7.019597438927757,0.9578947368421052,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.05204834259354,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
317,0.08940380674549589,7.660900816088542,9.119351857895552,8.45515507521655,6.297707863056595,0.687958689872057,9.40727975458246,7.25084899952187,0.9578947368421052,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.460310548851868,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
318,0.603721475000501,19.80140580306761,4.273133075903093,4.8751042648686855,4.479223329660286,3.669762991536133,5.185258866303581,4.872851784388091,0.9578947368421052,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.707066485484044,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
319,0.29035907459418425,19.718690927140415,5.828886435318617,8.376717092631663,8.193498882645715,8.013126081985737,8.310810863209307,9.558925824283957,0.9578947368421052,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.777883880783289,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
320,0.1583903946790047,4.462728307116777,8.175838163770612,1.2423558541949327,5.335634397809238,9.05262951748606,6.564276230399411,0.7533748201027967,0.9578947368421052,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.08538946012143,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
321,0.8200341532308316,14.941996219335124,1.998289437833407,6.286010246629628,5.284185947856267,1.2942395530964936,1.934921067083237,4.924120868598128,0.9605263157894737,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.7691269685044695,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
322,0.8860961601352628,15.892317528370768,9.788901177256058,5.290115932473652,6.224291902413046,9.084049786998284,8.353756216984953,1.8983812009635426,0.9605263157894737,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.954772126804301,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
323,0.5827124467870137,9.149647486163303,0.15907907491238865,5.681378394797173,6.590995800556652,9.927985754336913,2.646276942258328,3.713490805285991,0.9605263157894737,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.6521941270443525,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
324,0.6324956344403775,8.557802030583844,9.879421140079337,6.359091289705541,0.6877471585757057,9.679260721927918,9.136282459453438,4.827656066562399,0.9605263157894737,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.095048467743987,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
325,0.9891133221023668,17.47547341347672,7.15697775856151,8.521001232004544,5.956896343672764,0.7603611340672697,9.248508534003692,2.076180687500922,0.9605263157894737,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.229586190930982,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
326,0.165008123233595,9.826055759796873,5.863160808053045,9.670314164865204,1.972087003162122,0.6769066592688295,2.678494391298053,1.802512945961392,0.9631578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9073118895615013,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
327,0.6688728037341044,7.0974958564620465,0.7899416223996528,3.250400764611301,5.130614615532426,0.72154305269594,3.4050531435833564,8.010177151498995,0.9631578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.2547314736291706,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
328,0.24057021472073653,17.463963377987966,6.571084685035215,0.02534592623917416,5.288369816733438,7.258454992244366,8.820928628674338,8.608182219461952,0.9631578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.771091674667461,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
329,0.11979336449983238,17.96409008326009,4.779982548729047,6.758258883234188,7.010889272504443,9.64067309167104,3.9483439788686034,6.9176960739595446,0.9631578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.634667489950734,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
330,0.6359181943436141,18.831747880904004,4.5404042169323375,2.5269346947804228,3.0288595573497195,6.747711552632238,8.485658448340931,1.8434164937360273,0.9631578947368421,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.3250824541355771,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
331,0.29689915506121506,18.84117310284637,8.029841592266731,7.483436118597364,9.171415895772137,3.982547289362288,5.114750431873416,7.728464505862355,0.9657894736842105,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.815595159776834,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
332,0.21359414113123779,17.244847666705027,3.925741227019782,8.716465290764178,0.740082884202037,5.680894428364709,2.645265041654658,1.4972635273942485,0.9657894736842105,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.039076731033956,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
333,0.3870599508112238,3.8722144896164536,7.862894498025505,2.2215622298747335,4.439773690511496,6.822777244114459,3.7651018152660383,8.188060957653965,0.9657894736842105,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.984988464711208,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
334,0.245788391072569,2.7529378512408584,4.929869594559447,0.22792178536697189,9.54214913775135,8.466261131842327,4.135312571311105,5.461024397972383,0.9657894736842105,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.078985664846405,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
335,0.11910592574489133,8.18275982933119,4.804136404355896,7.761568783540604,5.946374310120246,2.0231487540123125,1.0505470130228813,7.454161430032325,0.9657894736842105,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.8991292486772036,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
336,0.8188497491135132,5.312651847489178,3.113129887021586,0.2683142209844029,6.932960241408386,0.12246828159372498,7.877814597662415,7.387580564506823,0.968421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.278532851598861,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
337,0.206870594309794,12.918099202681333,6.066222580077486,8.91166246739855,2.7597578086679944,2.931589820197751,4.811019034178147,6.517907756263285,0.968421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.137543598795272,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
338,0.533390061706478,5.271712813060731,9.939868277876132,7.476189642000005,9.58362304842538,0.2032899680099578,1.7477875443977067,0.6451106825885117,0.968421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.6514603253166131,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
339,0.4715660013482132,4.995402233675122,7.101289641867622,1.5191645206982483,1.5103158014002935,2.0112818766923457,9.128622533840652,0.3194106542872688,0.968421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.6945321347984446,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
340,0.1787113422234728,6.077096143504605,7.613595254026575,3.8637657539535994,9.407109222434146,3.464193959442691,0.02778597275797122,4.059161064809088,0.968421052631579,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.992356516589539,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
341,0.16037390475665836,19.11952464724891,8.285560272805473,2.481864407479068,7.464861362494722,5.092956519710729,1.4076115665236495,1.5414231325576389,0.9710526315789474,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.15567653270561,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
